,tweet,label
1469,"""sapa neh?"" kesal ambon yang di ikutin lirikan sinis oleh si kepok ""wah anak baru belagu nih mbon"" ujar kepok mengompori ""heh anak baru. Jangan sekate kate lu ya! Lu tau ga, kita disini penghuni lama!"" gertak ambon kesal ""oh ga laku"" sindir si raja sambil terkekeh geli",anger
1470,Malu sama krudung neng. Itu mulut,anger
1471,"tah mending nu kieu, lain teu nyuport ka brand local justru saya bangga. tp mun harga na teu eling mah da kumaha atuh",joy
1472,"Sendiri = sepi Tapi kalau ada yg cht tu rasanya risih banget,tapi kdg kalau gada yg cht sunyi tapi kalau ada yg cht risih,kalau gada sunyi,kalau ada risih. ini gimana ya?",disgust
1473,a.k.a masih takut ke dokter gigi,fear
1474,jaehyun : aww malu banget,sadness
1475,Duka euy,sadness
1476,"Jika kamu senang keluarkan saja tawa mu, jika kamu marah keluarkan saja amarah mu.. jika kamu sedih keluarkan saja tangismu... tapi jika kamu malu jangan keluarkan kena..uan mu... Ups...",sadness
1477,"Benci gua, pagi-pagi udara lagi enak, ada yg ngerokok. Naik gunung udara seger, ada yg ngerokok. Gedung 2 udara dingin, ada bau rokok. Kek ngerusak suasana aja",anger
1478,Lagi lagi kecewa sama apa yg ditunggu2.gue gak merasakan apa2 setelah itu. Yg ada cuma nyesek,sadness
1479,"akhirnya sampai juga kita di akhir dari thread ini, sekali lagi doa terbaik bagi kita semua yang berpisah. Tidak ada rasa benci di hati ini, mungkin pada awalnya kita merasa marah dan kesal namun pada akhirnya kita kembali menyadari betapa hal baik yang terbaik untuk dia,",joy
1480,"ak tertipu gais tyt promosi The Office Blind Date. udah kuduga jg ini jalan cerita komik bgt sial. eh bnrn kan, mana di awal udah nyimak serius bgt jg hdh",surprise
1481,"Yaa kalau elo suka di season 1 karena kliniknya otis dan maeve sih oasti kecewa soalnya di season 2 dikit banget, karena si ibunya otis juga join ke sekolah. Other than that, ya ngebahas problematika masing masing tokoh aja, which is better for me.",sadness
1482,"Orang hadir di hidupmu karena sebuah alasan. Mereka berimu bahagia dan kecewa. Ada yg sesaat, tapi ada yg selamanya,",sadness
1483,"Begitu Hebat nya Fitnah Saat ini, Mungkin kan Allah Swt, Akan Murka Kembali di Daerah Ini, Ayo Umat Islam Berbuat lah, Untuk Pembelaan, Sebelum Allah Swt Mendatangkan Murka nya.",anger
1484,Ngeri yah om,fear
1485,"Yg bikin gue risih adalah karna si Ardhito ini punya tampang, cewe2 nanggapin nya malah kaya seneng-_-",disgust
1486,apa nata gk muak denger hadeh lu ml,disgust
1487,"Halah mba, lo kalo ngeliat orang sange juga jijik jangan gitu lah, jgn munafik, gue tuh dah nebak bgt ini pola pikir lo asli KWOAWKSKSKSKSK",anger
1488,"[muak] : jujur, Jaehyun... saat itu aku belum siap untuk memulai hidup berkeluarga. Aku terlalu lama hidup sebagai wanita karir sampai aku takut hidupku berubah... ditambah kamu yg selalu minta untuk punya anak. Disitu aku muak... dan karena muak aku malah jadi gak mau...",disgust
1489,"Tetep naik, bukannya ga mau taat aturan walaupun agak risih dan riweh tapi selama fisiknya masih kuat dan ga sakit tetep gas. Susah soalnya cari barengan sama waktu yg pas lagi hehe",disgust
1490,Tahu tak korang lagi buat aku sedih.. Sebab lepasni .. Lagi susah aku nak jumpa korang..,sadness
1491,Haha soalnya kesal bgt mas sal,anger
1492,Jan gitu dong malu gue,sadness
1493,Nahh gini puas gw Wkwwk ngak tau artinya aja ngakak,joy
1494,"Enaknya,bocah aku yg jadi perannya,,,panting aku puas'in sampe bener"" berdua puas",joy
1495,"Maaf, aku tidak seperti mereka yang slalu berhasil membuat mu tertawa,menghibur dikala duka Tapi selagi aku ada ku akan selalu menjaga mu, ku akan mencintaimu dalam diam dan dengan cara ku.",sadness
1496,biar inget kalo terlalu baik sm org akan ngerasain terlalu kecewa jg.,sadness
1497,Dengan senang hati mull,joy
1498,"Bagi merawat duka yang lara ni. Gaji masa kerja part time kat kedai makan tu aku beli buku . Rasa puas wey! Walaupun tak dapat semua tapi atleast aku ada usaha. (Boleh buat modal utk cerita kat anak"")",joy
1499,"Sebenernya sebelum nyalahin yg balas, kadang sendernya juga ngirim menfess yg memancing keributan wkwkwkwk Tapi syukur sih aku selama ngirim menfess tidak pernah di saltyin dan menggarami mengess org2",joy
1500,Keluarkan saja jika kesal ke saya kota beradu meme nantinya,joy
1501,"Dikata sama bbeb sndiri ""jijik ih kaki km item belang"" pdhal abis diajak liburan panasan sama dia, langsung minder seketika",sadness
1502,"Tp tim laen jg lumayan ngeri ngab, kabarnya Borneo mau ada Megatransfer jg. Makin seru dah ini liga.. Let's see..",fear
1503,Ada dendam. Ada takut tersaingi.,fear
1504,Hihihi.. tq my baby.. sentiasa ada dlm susah n senang.. menerima kami berdua (dgn Ipan) seada nya.. love u soooo much!,joy
1505,Hahahahahahahahhaa moskov sial terkejut sister mmg mcm moskov siaaaaallllll,joy
1506,"are you okay, dear? Cemas aku Ama kamu dek",fear
1507,bener sii tapi nanti aku gugup pas deketin cewe,fear
1508,Malah harus masukin nama hanbin soalnya itu lagu buatan hanbin. See ga ada yg sempet bikin lagu buat lagu CB merek. Dan YG masih blame hanbin karena CB yg delay. Murka lah semua iKONIC. Ga penting surat klatifikasinya itu cuma buat jadiin hanbin kambing hitam,anger
1509,Mau itu sekelompok kecil yg diserang pun tdk boleh karena sudah pasti menjalar kemana Kita negara hukum serahkan ke pihak berwajib Kalo hny berdasarkan balas dendam tdk akan tuntas Bnyk hasutan yg lebih ngeri sampai ada yg mengerakkan perkosaan Aduh miris bgt,fear
1510,Sumpah aku tak paham asal tak puas hati sangat,sadness
1511,"Kalo sekarang sih dah b aja, di waro ya syukur, engga masabodo, dikira hidup gua makan waro kali",joy
1512,"Hei bos... Hati2 kalau buat nama anjing. ""Laoli"" itu marga dari suku ""Nias"". Saya sedikit tersinggung dengan pernyataan anda ini.",anger
1513,Iya yg lain ap lgi tzuyu kayak gimana gitu Sumpah aku kesal pingin ninju tpi gak bisa serius,anger
1514,tweet dr bb dah bangga bgt,joy
1515,Assalam. Tak puas hati ckp dpn jgn simpan.,anger
1516,"Setelah tugas itu selesai maka saya akan berhadapan dengan api untuk menebus dosa saya sendiri. maka saya senang berjabatan dengan mereka, semoga dengan jabatan itu kelak mereka akan mengingat saya dan memintakan syafaat bagi saya pada Nabi Muhammad""",joy
1517,"Sebagai moslem, saya marah, kecewa, dan ingin perang dengan mereka. Tetapi... Jika ingat para pengrusak tempat tempat ibadah kaum Nasrani, di bakar, hingga pengusiran , perasaan mereka juga sama seperti yg kami rasaksn saat ini. Dari sedih, malah pingin tertawa",anger
1518,"Udah lama ga pacaran,ditanya udah makan apa belum aja udah syukur",joy
1519,SIAPA ORANG YANG GA SUKA SAMA AELYN? SIAPAAA? SINI LU..... GUA MURKA.. WKWKWKWKWKKW,anger
1520,suka duka akudongg,sadness
1521,weh terkejut. sumpah tu nayeon!!!!!,surprise
1522,bangga sekali. teruskan perjuanganmu nak!,joy
1523,"risih aja,, cuman nyesel akhirnya",disgust
1524,"Semoga lancar sidangnya kak, semoga dimudahkan segala urusannya sama allah, jgn lupa doa, baca sholawatan yg banyak biar gk gugup. Semoga lancar Ya kak sidangnya pokoknya kalo Kaka, gugup baca sholawatan yg banyak",fear
1525,Ngeri! Para Analis Sebut Virus Corona Berpotensi Besar Memicu Resesi Ekonomi Global,fear
1526,"iya Ai, aku sebagai inspirit ngerasa tersinggung bgt sih &gt;.&lt; ngelewatin semua dari 0 bareng mereka tuh jd bisa ngerasain sakitnya inpi. terus ada yg ngejokes kaya gitu, ya ngamuklah hahhahaha semoga kejadian ini ga terulang lagi",anger
1527,"Ini doang anjrot dokumentasinya, dan tempat terfavorit sih.. adem, sejuk, pgn berenang rasanya awkoakaoaka. Syukur pas bareng Ibu dan Bapak sih perginya, sama nenek uwe jg.",joy
1528,"Syukur, sampai saat ini, belum ada yang menjadi pasien suspeck virus corona, baik yang sudah ada di Aceh, atau mereka yang masih di Tiongkok, termasuk 13 orang di Wuhan, Hubei.",joy
1529,"Terima kasih sudah menghubungi Bella ya kak, Bella senang dapat membantu kamu. Selamat beristirahat ^AM",joy
1530,Kok gugup akuuu~~saat bersamamu saat tersenyum padamu~~,fear
1531,Wanjeeerrrr ngeri bener wkwkwk,fear
1532,NGERI BOS WKWKWK,fear
1533,"Bukan masalah salahnya di mana,,tapi banyak yang tersinggung kalau sebut macam macam maksiat tersebut,,",anger
1534,Saya ketiduran lalu di mimpi saya ada Aikawa. HERAN.,surprise
1535,"Saya selalu risih dengan kata ""kaya"" atau ""miskin"" seolah ada gap. Tapi ini terlanjur kesel aja, maneh teh lain orang kaya tapi sombong!",disgust
1536,"Kalo tersinggung karena selalu dapet pertanyaan ""kuliah dimana"" atau ""semester berapa"" padahal gak kuliah gimana bang?",anger
1537,Beneran aman g sih? Trs beneran ngaruh ga? Takut nya cuman promosi. Udah cape pengen kulit wajah bersihhh dan cerah huhuhu:,fear
1538,Bikin malu ikatan dr saja pecat dr ini,anger
1539,"Iyaa de gpp, asalkan senang aja",joy
1540,"Inga bae""kecewa itu beda dgn marah!marah gampang month ilang.mar kecewa ?pikir jo noh sndiri!so besar to",sadness
1541,Bikin Senang.,joy
1542,kesian member terkejut hahahahha penat do gelak,joy
1543,"pemimpin kita ini kan bodoh makanya ditetapkan ""DARURAT SIPIL"" dia kira sedang perang. atau hanya takut kehilangan kekuasaan?",fear
1544,"liat ajalah itu fans mbaknya, muak gue",disgust
1545,"Happy birthday Semoga diberikan kesihatan yg baik, murah rezeki, ceria, gembira, bahagia &amp; dipermudahkan segala urusan serta terlaksana apa yang diimpikan",joy
1546,"Rajin bagt ngitungin hari, heran wkwk",surprise
1547,"Makanya Dil kalo ada apa apa jangan minta bantuan, selesain sendiri. Kalo kaya gini kan jadinya kecewa",sadness
1548,Gugup selak mateni kran kak,fear
1549,Wkwkw risih juga gua anjay,disgust
1550,Penat la penat aku nak nangis,sadness
1551,Ya maklum lah antenknya orde baru yg kaga senang sama pemerintah.,anger
1552,"w takut tdr trus tiba"" ada hantu pocong sama kunti",fear
1553,"Dan harusnya kita gunakan tenaga dari yang kita makan (relamati untuk kita) untuk kebaikan, bayangkan betapa tersinggung ayam di meja makan pejabat yang sedang makan sambil mengobrol rencana korupsi.",anger
1554,"Udh basi nder cara adu dombanya. Lama kelamaan malah lu bikin muak jadi gapeduli. Mending lu bobok, kalau bisa jangan bangun lagi.",anger
1555,Mami tolong carikan buat q juga [aww malu banget],sadness
1556,"Apakah aku dan kamu layak menjadi kita? Yang akan selalu bersama dalam suka duka? Mungkin saja iya, atau mungkin saja tidak. Sekarang ini hanya ada harapan yang menjadi angan dan menanti sebuah kepastian, entah sampai kapan, mungkin nanti. Sabar saja dulu",sadness
1557,"sampe sekarang gue bucin dia, meskipun udah jarang nonton dia. gue bahagia banget pas tahun lalu dia nikah. asli gue udah was was banget dia nikah sama pacarnya yang tahun 2014 itu siapa ya namanya lupa gue ah, pokoknya mba nya jand* . ozil yang pacaran gue yang murka dong asli",fear
1558,weh aku terkejut!!!,surprise
1559,"Tau gasi wkwk ak rada heran kenpasi masa lalu kek gitu diributin hmm, lagian biarin aja napasih.. org kita juga ga sempurna mendingan ttp rendah hati sama benerin diri sndiri",surprise
1560,"Ga lah entar kecewa lagi, mending gue sama diri gue sendiri :') Dikira apaan comot di jalan woi wkwk",sadness
1561,sekumpulan pria duduk bersila.. tangan menengadah penuh duka.. riuh mulut lantunkan syairNya.. agar harap segera tercipta..,sadness
1562,Jijik ya.,disgust
1563,"Dari pukul 10pm sampai 3am, aku bukak fb lepastu tengok bts CLOY, aku takut aku takleh move on je ni....dengan hyun bin................. Taste aku kat lelaki da berubah ke?",fear
1564,Great thanks 2u umetaja vitu vingi na vya maana sana vya kuzingatia katika maisha ya matangazo... si twitter tu hapa hata kwingine even dukani... weka duka/ kibanda/ hotel katika mwonekano mzuri wenye kuvutia wateja.... a lot. mis,sadness
1565,ibai penat la gini tk leh tido..aku penat gile,disgust
1566,Penat aku nangis tepi bucu katil.,disgust
1567,Yah penonton kecewa dong,sadness
1568,Semoga pada 31 Januari 2020 ini menjadi hari terakhir di bulan ini untuk kita semua akhirnya mencapai suatu keberkahan dengan penuh rasa syukur setelah berproses dengan indah,joy
1569,"gara gara kemarin ngebayangin kerja dari rumah, tetiba mimpi ngontrol pesawat dari rumah, cuma bisa ngebayangin posisi mereka dan setiap pergerakan berdasar pilot report sama mereka ngasih tau kalau mau konflik sama pesawat lain. Hm ternyata repot dan ngeri juga.",fear
1570,Mungkin dia sedikit kesal krn tiap hari ada aja muka tzuyu yg lewat tl dia gara-gara gua wkwkwkwk,anger
1571,Ak takut dihujat,fear
1572,Ngerasa jijik aja lihat orang pacaran :v Ngembe erik ???,disgust
1573,"Kadang ingin posting kyk kita sedang bahagia, mencapai suatu hal, dll, malah takut didoain ama yg dengkiin jadi paranoid gitu gimana yaa...",fear
1574,"Kalo ada yg judge lu, itu mah biasa bro. Nabi aja ada yg benci. Jan sia sia kan waktu unt meladeni mereka. Masi banyak org yg peduli dan sayang sama lo",joy
1575,"Ngeri anjir, awal sange, akhir horor",fear
1576,Merasa tersinggung nih,anger
1577,Emang ga risih mesra mesraan depan ortu? Gua si risih,disgust
1578,Takut semut,fear
1579,"Logat balinya masi kental, yg mana aku selalu senang kalau org bali udah ngomong dengan logatna",joy
1580,"Pak Jokowi mainnya kurang jauh, jadi suka heran hehehe",surprise
1581,"Percuma sudah letoy, takut sama WC.",fear
1582,Hahahaha syukur tersenarai.,joy
1583,"Nggakk, kadang jijik",disgust
1584,Hanya kata semangat yang engkau berikan dan aq cukup senang mendengar itu.,joy
1585,Pen murka aja gua,anger
1586,KARNA AKU GA DINOTIS DAN AKU KESAL AKU MAU GIVE AWAY KEKESALAN SAMA PULSA 10K UNTUK 1 ORANG GA PAKE SYARAT SYARAT DAH TERSERAH KLEN MO NGAPAIN SELESAI besok HARI SELASA g tau jam brp,anger
1587,"Loh itu berarti faslitas yg diberikan mumpuni bukan maruk, kalo ada rejeki disia2in kan takut dosa",fear
1588,mau todong apapun aku tetap terpesona kak,surprise
1589,Mau dishare disini ? Ah takut kesebar tapinya,fear
1590,"Sesat wajahnya berubah menjadi cemas, ia meringgis kecil dan refleks meremas genggaman sang suami. Walaupun wajahnya cemas, ia pun tidak menutup kebahagiaannya sebab akan bertemu dengan sang buah hati.",fear
1591,"Lebih ekstrim lagi. Bapaknya nembakin semuanya bahkan anaknya sendiri karena gak mau mereka mati sengsara sama monster. Pelurunya habis sebelum bapaknya bunuh diri, dan ternyata tim penyelamat datang : )",anger
1592,Dosa jamaah....siap2 Indonesia...semoga Allah Swt tidak murka pada negeri ini...mari mulia banyak2 beramal kawan.,fear
1593,banyak duka nya bang,sadness
1594,saya jg jijik,disgust
1595,Hahaha kalo gw takut dipecat jadi menantu. Wkwk. Soalnya mertua gw udah bangga banget gw jadi PNS,fear
1596,Ngeri bawaannya penggaris kayu,fear
1597,heran padahal cuma gitu tapi bisa ganteng,surprise
1598,bukan lembut tapi takut,fear
1599,Ngeri amet,fear
1600,kalo ada major character death aku benci kamu. sejam aja tapi.,anger
1601,"""ada banyak matt di dalam matt"" kata andrea. kalimat ini mewakili isi kepala matt ketika dikuasai rasa cemas. - bagaimana jika andrea mengalami kecelakaan - bagaimana jika aku tidak bisa - bagaimana jika ada perampok di ujung jalan dls",fear
1602,"Iya.. liat aja itu ekspresi tae. Terkejut, kyk emng dr awal udh gak ngarep gt, eh tb"" dikash trs dy senyum lebar bngt. Seneng bngt dy",joy
1603,"semoga lain waktu lebih cukup ya, cil. semoga hatimu senang hari ini.",joy
1604,Aamiin Allahumma Aamiin. InsyaAllah tetap Syukur Nikmat atas apapun yg Allah berikan.. Met beraktifitas di,joy
1605,"Di tahun berikutnya, diamanahi untuk melanjutkan apa yang sudah dilakukan oleh Bang Satria. Alhamdulillah ditemani saudara seperjuangan yang senantiasa menemani dalam suka dan duka. Thanks a lot brok for always being with me.",sadness
1606,"tersinggung, gaya berpakaian berubah, menarik diri dari pergaulan, atau mengalami depresi. Kalau Anda curiga anak Anda mengalami penindasan seksual, ajak anak Anda untuk bicara baik-baik tanpa maksud untuk mengkritisi atau menyalahkan anak (misalnya karena cara berpakaian",anger
1607,Makan tuh proyek... Kami rakyat sengsara,anger
1608,haah jenis terkejut tu,surprise
1609,terkejut aku tetiba uyin carut aku,surprise
1610,Dor! Pergi ke sawah ketemu banteng Kalo diganggu marah yg punya Selamat pagi aa Coba liat mana senyumnya? -,joy
1611,"Namun setelah lama mungucapkan itu Kumiko mulai jenuh dan pikirannya teralihkan pada hal lain yang menyenangkan. ""Ah... Gagal lagi"" ujarnya kesal.",anger
1612,Sumpah sih benci bgt sm cj cj cj!!,anger
1613,"ulf, semoga hatimu senang hari ini, ya.",joy
1614,"Padahal anu diritwit jeung dilike sama teh banyak, tapi aku merasa bahagia kieu :"" emang paling bisaan, nyieun readers bahagia",joy
1615,wkwkkwk fansnya merasa kesal,joy
1616,"Ko tau kalau aku orang yang gakk bisa jujur dengan mudahnya, setiap aku ngomong pasti bikin sakit hati atau tersinggung karna ucapanku.",anger
1617,"Tapi kami muslim takkan pernah mundur jika kalian terus memusuhi kami. Tapi sebelum itu, ingatlah kejadian yang lalu... Kami yakin jihad itu jalan mulia, jangan pernah melupakan, bahwa kami dengan senang hati mati dijalan yang lurus",anger
1618,"Smoga ujian kmu lancr yahh, dan bisa masuk PTN dngn jalur Undangan biar mudah dan bangga juga, tpi dngn jalur apapun smoga kmu bisa masuk PTN yg kmu suka",joy
1619,"idem, saya juga kecebong kalau kata si kampret waktu pilpres kemarin tapi kecewa pas sudah jadi presiden, sudah sibuk bagi2 jatah kursi di pemerintahan ke parpol drpd urusin intoleransi ini yg menjadi-jadi",anger
1620,Yok cuekin aja yok wkwk Cuman ya risih aja gitulo semakin marak 'konten' ini,disgust
1621,"Hatiku? Ketawa tapi rada sakit. Gimana ya lucu aja bilang mau komitmen, udah malas pacaran tapi nyatanya jadian sm cewe lain dong seminggu kemudian. Hahahaha kecewa parah.",sadness
1622,Aku kalo diginiin ko malah risih :v. Kalo bukan sapa2. Kalo pacar beda lagi,disgust
1623,"So the time jelmaan tu dah sampai katil, plus minda aku duk terfikir aku dah 'tak hidup', panik berbuak2, Aku usaha bukakkan mata luas2. Finally i get control of my own body. Dan masa tu tiba2 rapid breathing n heart pumping like crazy. Alhamdulillah syukur masih hidup..",joy
1624,"Pengen tu hidup kek drama gitu,ceritanya dah lama nggak ketemu,pas ketemu terpesona satu sama lainnya",surprise
1625,Di kantor disemprotkan ke seluruh badan. Risih. Pengenalan nolak tapi wajib. Sampe rumah lepas baju langsung mandi keramas.,disgust
